Shop Name,Product ID,Item Name,Price,Shipping Cost,Delivery Time,Return Policy,Stock Status,Avg. Rating,Promotions,Loyalty Program,Customer Support,Countries Served
Shop_21,Shop_21_P0073,Item_73,20364,305,2 days,7 days,In Stock,3.4,None,Yes,3.2/5,India
Shop_21,Shop_21_P0074,Item_74,41685,698,3 days,7 days,Out of Stock,3.8,Free shipping,No,3.1/5,India
Shop_21,Shop_21_P0075,Item_75,1434,518,6 days,14 days,In Stock,3.1,Free shipping,No,4.2/5,India
Shop_21,Shop_21_P0076,Item_76,25248,519,5 days,7 days,In Stock,4.3,10% off,Yes,3.4/5,India
Shop_21,Shop_21_P0077,Item_77,30816,593,3 days,30 days,Out of Stock,3.4,Free shipping,No,5.0/5,India
Shop_21,Shop_21_P0078,Item_78,49495,256,5 days,7 days,Out of Stock,4.0,10% off,No,3.4/5,India
Shop_21,Shop_21_P0079,Item_79,4527,630,6 days,14 days,In Stock,4.3,None,Yes,4.3/5,India
Shop_21,Shop_21_P0080,Item_80,38906,518,3 days,7 days,In Stock,3.7,Free shipping,No,4.1/5,India
Shop_21,Shop_21_P0081,Item_81,41350,480,1 days,14 days,Out of Stock,3.2,Free shipping,Yes,3.4/5,India
Shop_21,Shop_21_P0082,Item_82,20521,516,5 days,30 days,In Stock,4.8,Free shipping,Yes,4.9/5,India
Shop_21,Shop_21_P0083,Item_83,33426,438,1 days,14 days,In Stock,4.6,None,No,4.3/5,India
Shop_21,Shop_21_P0084,Item_84,4179,636,5 days,14 days,Out of Stock,3.1,10% off,Yes,3.2/5,India
Shop_21,Shop_21_P0085,Item_85,29673,571,7 days,30 days,In Stock,4.8,Free shipping,Yes,4.5/5,India
Shop_21,Shop_21_P0086,Item_86,26637,610,6 days,14 days,Out of Stock,4.4,10% off,Yes,4.0/5,India
Shop_21,Shop_21_P0087,Item_87,5806,513,1 days,14 days,Out of Stock,3.0,Free shipping,No,4.7/5,India
Shop_21,Shop_21_P0088,Item_88,730,229,6 days,30 days,In Stock,4.3,None,Yes,4.8/5,India
Shop_21,Shop_21_P0089,Item_89,6287,432,1 days,7 days,In Stock,3.7,10% off,No,4.2/5,India
Shop_21,Shop_21_P0090,Item_90,21039,462,3 days,14 days,Out of Stock,4.1,Free shipping,No,4.2/5,India
Shop_21,Shop_21_P0091,Item_91,7535,62,6 days,14 days,In Stock,4.7,10% off,No,3.1/5,India
Shop_21,Shop_21_P0092,Item_92,11739,439,5 days,30 days,In Stock,4.4,10% off,Yes,3.1/5,India
Shop_21,Shop_21_P0093,Item_93,20506,510,3 days,7 days,Out of Stock,5.0,Free shipping,No,3.3/5,India
Shop_21,Shop_21_P0094,Item_94,12099,237,7 days,14 days,In Stock,3.1,None,No,3.1/5,India
Shop_21,Shop_21_P0095,Item_95,24248,118,6 days,30 days,In Stock,3.2,None,Yes,3.5/5,India
Shop_21,Shop_21_P0096,Item_96,40930,284,7 days,30 days,Out of Stock,4.1,Free shipping,Yes,4.7/5,India
Shop_21,Shop_21_P0097,Item_97,36315,603,2 days,14 days,Out of Stock,3.4,None,Yes,3.8/5,India
Shop_21,Shop_21_P0098,Item_98,12131,251,7 days,14 days,Out of Stock,3.1,10% off,Yes,4.2/5,India
Shop_21,Shop_21_P0099,Item_99,15882,249,2 days,30 days,In Stock,3.8,10% off,Yes,4.8/5,India
Shop_21,Shop_21_P0100,Item_100,883,690,1 days,30 days,Out of Stock,3.5,10% off,Yes,4.5/5,India
Shop_22,Shop_22_P0001,Item_1,32953,23,5 days,30 days,In Stock,3.8,Free shipping,No,4.7/5,India
Shop_22,Shop_22_P0002,Item_2,14626,555,4 days,30 days,Out of Stock,4.4,None,Yes,3.8/5,India
Shop_22,Shop_22_P0003,Item_3,13903,168,7 days,30 days,In Stock,4.0,Free shipping,Yes,3.8/5,India
Shop_22,Shop_22_P0004,Item_4,3188,218,5 days,7 days,In Stock,4.5,Free shipping,Yes,3.4/5,India
Shop_22,Shop_22_P0005,Item_5,44448,310,5 days,14 days,In Stock,4.6,Free shipping,Yes,4.2/5,India
Shop_22,Shop_22_P0006,Item_6,12507,106,6 days,7 days,In Stock,3.6,10% off,Yes,3.1/5,India
Shop_22,Shop_22_P0007,Item_7,1080,643,7 days,30 days,In Stock,4.8,Free shipping,No,4.4/5,India
Shop_22,Shop_22_P0008,Item_8,49364,480,1 days,30 days,In Stock,3.1,Free shipping,No,4.0/5,India
Shop_22,Shop_22_P0009,Item_9,32982,93,7 days,14 days,In Stock,4.8,None,Yes,3.8/5,India
Shop_22,Shop_22_P0010,Item_10,33411,330,3 days,7 days,Out of Stock,4.6,None,Yes,4.4/5,India
Shop_22,Shop_22_P0011,Item_11,48943,228,4 days,30 days,In Stock,4.0,Free shipping,No,3.9/5,India
Shop_22,Shop_22_P0012,Item_12,31237,57,2 days,30 days,Out of Stock,3.9,Free shipping,Yes,3.8/5,India
Shop_22,Shop_22_P0013,Item_13,47043,446,1 days,14 days,In Stock,4.5,10% off,Yes,3.1/5,India
Shop_22,Shop_22_P0014,Item_14,34763,673,5 days,7 days,In Stock,3.3,10% off,Yes,3.9/5,India
Shop_22,Shop_22_P0015,Item_15,40977,555,3 days,14 days,Out of Stock,4.7,10% off,Yes,4.4/5,India
Shop_22,Shop_22_P0016,Item_16,14249,425,5 days,7 days,Out of Stock,3.5,10% off,No,4.1/5,India
Shop_22,Shop_22_P0017,Item_17,7480,154,2 days,7 days,In Stock,3.9,10% off,No,4.5/5,India
Shop_22,Shop_22_P0018,Item_18,7044,588,5 days,30 days,In Stock,3.1,None,No,4.8/5,India
Shop_22,Shop_22_P0019,Item_19,42059,616,2 days,30 days,Out of Stock,4.0,10% off,Yes,3.5/5,India
Shop_22,Shop_22_P0020,Item_20,23976,656,1 days,30 days,Out of Stock,3.8,None,Yes,3.6/5,India
Shop_22,Shop_22_P0021,Item_21,1417,540,7 days,7 days,Out of Stock,4.2,None,No,3.8/5,India
Shop_22,Shop_22_P0022,Item_22,18205,636,4 days,30 days,Out of Stock,3.4,Free shipping,No,4.9/5,India
Shop_22,Shop_22_P0023,Item_23,39541,360,7 days,7 days,In Stock,3.2,Free shipping,Yes,3.5/5,India
Shop_22,Shop_22_P0024,Item_24,6972,21,3 days,14 days,Out of Stock,4.3,10% off,Yes,3.0/5,India
Shop_22,Shop_22_P0025,Item_25,10436,484,1 days,7 days,Out of Stock,3.3,None,No,3.1/5,India
Shop_22,Shop_22_P0026,Item_26,40688,499,5 days,30 days,Out of Stock,3.1,None,Yes,4.1/5,India
Shop_22,Shop_22_P0027,Item_27,14772,156,4 days,7 days,In Stock,4.7,Free shipping,No,3.7/5,India
Shop_22,Shop_22_P0028,Item_28,7059,524,3 days,30 days,In Stock,3.0,10% off,No,3.7/5,India
Shop_22,Shop_22_P0029,Item_29,40298,494,2 days,14 days,Out of Stock,3.5,10% off,Yes,3.6/5,India
Shop_22,Shop_22_P0030,Item_30,2290,66,2 days,7 days,In Stock,3.5,10% off,No,3.0/5,India
Shop_22,Shop_22_P0031,Item_31,31626,49,2 days,30 days,Out of Stock,4.1,None,No,4.1/5,India
Shop_22,Shop_22_P0032,Item_32,42659,523,2 days,7 days,In Stock,4.8,None,No,4.7/5,India
Shop_22,Shop_22_P0033,Item_33,22599,221,7 days,14 days,Out of Stock,3.9,10% off,No,3.5/5,India
Shop_22,Shop_22_P0034,Item_34,37899,583,1 days,14 days,In Stock,5.0,Free shipping,No,4.6/5,India
Shop_22,Shop_22_P0035,Item_35,15258,345,7 days,14 days,Out of Stock,4.3,Free shipping,Yes,3.4/5,India
Shop_22,Shop_22_P0036,Item_36,41134,586,1 days,7 days,In Stock,4.6,Free shipping,Yes,4.1/5,India
Shop_22,Shop_22_P0037,Item_37,24043,108,4 days,7 days,In Stock,3.1,None,Yes,3.4/5,India
Shop_22,Shop_22_P0038,Item_38,29333,692,3 days,14 days,Out of Stock,5.0,10% off,Yes,3.4/5,India
Shop_22,Shop_22_P0039,Item_39,13683,166,4 days,7 days,Out of Stock,4.0,None,No,3.2/5,India
Shop_22,Shop_22_P0040,Item_40,33837,594,4 days,30 days,In Stock,4.8,Free shipping,No,4.1/5,India
Shop_22,Shop_22_P0041,Item_41,21698,265,6 days,14 days,Out of Stock,3.2,Free shipping,No,4.5/5,India
Shop_22,Shop_22_P0042,Item_42,14357,618,1 days,7 days,In Stock,4.1,Free shipping,Yes,4.1/5,India
Shop_22,Shop_22_P0043,Item_43,38274,168,5 days,14 days,In Stock,3.4,None,Yes,4.1/5,India
Shop_22,Shop_22_P0044,Item_44,19262,154,5 days,14 days,In Stock,4.8,10% off,Yes,4.9/5,India
Shop_22,Shop_22_P0045,Item_45,4514,342,1 days,30 days,Out of Stock,3.1,Free shipping,Yes,3.0/5,India
Shop_22,Shop_22_P0046,Item_46,951,332,7 days,30 days,Out of Stock,4.9,10% off,Yes,4.2/5,India
Shop_22,Shop_22_P0047,Item_47,34482,146,1 days,7 days,In Stock,3.2,None,No,4.8/5,India
Shop_22,Shop_22_P0048,Item_48,30597,218,3 days,14 days,Out of Stock,3.7,10% off,Yes,3.5/5,India
Shop_22,Shop_22_P0049,Item_49,49739,263,2 days,14 days,Out of Stock,4.4,None,Yes,3.5/5,India
Shop_22,Shop_22_P0050,Item_50,45861,466,4 days,30 days,In Stock,3.2,None,No,4.2/5,India
Shop_22,Shop_22_P0051,Item_51,38550,691,5 days,7 days,In Stock,4.3,10% off,No,3.9/5,India
Shop_22,Shop_22_P0052,Item_52,19053,652,4 days,30 days,In Stock,4.2,10% off,No,3.9/5,India
Shop_22,Shop_22_P0053,Item_53,15526,663,4 days,14 days,Out of Stock,4.1,Free shipping,Yes,3.6/5,India
Shop_22,Shop_22_P0054,Item_54,28699,383,7 days,7 days,Out of Stock,3.5,10% off,No,4.8/5,India
Shop_22,Shop_22_P0055,Item_55,41221,84,3 days,7 days,Out of Stock,3.6,10% off,No,3.3/5,India
Shop_22,Shop_22_P0056,Item_56,35493,121,5 days,30 days,In Stock,4.4,Free shipping,No,3.5/5,India
Shop_22,Shop_22_P0057,Item_57,10441,381,1 days,14 days,Out of Stock,4.1,None,No,3.3/5,India
Shop_22,Shop_22_P0058,Item_58,15961,563,1 days,7 days,In Stock,3.7,None,No,4.5/5,India
Shop_22,Shop_22_P0059,Item_59,43971,683,3 days,30 days,In Stock,4.1,Free shipping,Yes,4.2/5,India
Shop_22,Shop_22_P0060,Item_60,10175,395,3 days,14 days,Out of Stock,3.7,10% off,Yes,4.8/5,India
Shop_22,Shop_22_P0061,Item_61,30889,128,6 days,7 days,In Stock,4.8,None,No,3.3/5,India
Shop_22,Shop_22_P0062,Item_62,14548,281,3 days,14 days,Out of Stock,4.6,Free shipping,No,4.1/5,India
Shop_22,Shop_22_P0063,Item_63,3126,418,6 days,30 days,Out of Stock,3.4,10% off,No,4.3/5,India
Shop_22,Shop_22_P0064,Item_64,43609,620,2 days,30 days,Out of Stock,3.3,10% off,No,3.1/5,India
Shop_22,Shop_22_P0065,Item_65,9330,243,7 days,30 days,In Stock,4.2,Free shipping,Yes,3.4/5,India
Shop_22,Shop_22_P0066,Item_66,32515,158,4 days,14 days,In Stock,4.0,10% off,Yes,4.5/5,India
Shop_22,Shop_22_P0067,Item_67,7277,432,2 days,14 days,Out of Stock,3.1,10% off,Yes,3.3/5,India
Shop_22,Shop_22_P0068,Item_68,35995,589,1 days,14 days,Out of Stock,3.9,Free shipping,Yes,4.6/5,India
Shop_22,Shop_22_P0069,Item_69,34825,168,6 days,14 days,Out of Stock,4.3,None,No,4.4/5,India
Shop_22,Shop_22_P0070,Item_70,13465,153,7 days,7 days,In Stock,3.3,None,No,3.1/5,India
Shop_22,Shop_22_P0071,Item_71,31604,210,3 days,7 days,Out of Stock,3.7,None,Yes,4.6/5,India
Shop_22,Shop_22_P0072,Item_72,47618,119,3 days,14 days,Out of Stock,4.9,None,Yes,4.2/5,India
Shop_22,Shop_22_P0073,Item_73,29014,101,7 days,14 days,Out of Stock,4.7,None,No,4.5/5,India
Shop_22,Shop_22_P0074,Item_74,23077,679,7 days,14 days,Out of Stock,4.3,Free shipping,No,4.4/5,India
Shop_22,Shop_22_P0075,Item_75,35182,418,1 days,30 days,Out of Stock,3.9,None,Yes,3.6/5,India
Shop_22,Shop_22_P0076,Item_76,45096,493,6 days,30 days,In Stock,3.9,10% off,No,3.7/5,India
Shop_22,Shop_22_P0077,Item_77,5611,499,5 days,30 days,Out of Stock,3.6,Free shipping,No,4.3/5,India
Shop_22,Shop_22_P0078,Item_78,43326,385,6 days,14 days,In Stock,3.8,Free shipping,No,4.7/5,India
Shop_22,Shop_22_P0079,Item_79,19001,236,5 days,7 days,Out of Stock,3.2,None,Yes,4.2/5,India
Shop_22,Shop_22_P0080,Item_80,1478,583,3 days,7 days,Out of Stock,4.0,Free shipping,Yes,4.6/5,India
Shop_22,Shop_22_P0081,Item_81,29126,387,5 days,14 days,Out of Stock,3.8,None,Yes,4.9/5,India
Shop_22,Shop_22_P0082,Item_82,46938,151,5 days,14 days,In Stock,3.1,10% off,No,3.7/5,India
Shop_22,Shop_22_P0083,Item_83,21945,610,3 days,7 days,Out of Stock,4.6,None,No,4.8/5,India
Shop_22,Shop_22_P0084,Item_84,42802,411,3 days,7 days,In Stock,4.2,10% off,No,4.4/5,India
Shop_22,Shop_22_P0085,Item_85,44243,387,3 days,30 days,In Stock,4.7,10% off,No,4.3/5,India
Shop_22,Shop_22_P0086,Item_86,21047,173,4 days,14 days,Out of Stock,3.3,None,No,4.6/5,India
Shop_22,Shop_22_P0087,Item_87,11928,102,3 days,14 days,In Stock,4.3,None,Yes,3.5/5,India
Shop_22,Shop_22_P0088,Item_88,46324,309,4 days,14 days,In Stock,3.5,None,Yes,3.6/5,India
Shop_22,Shop_22_P0089,Item_89,16007,613,5 days,7 days,Out of Stock,4.3,10% off,Yes,5.0/5,India
Shop_22,Shop_22_P0090,Item_90,10472,699,7 days,14 days,Out of Stock,3.2,Free shipping,No,4.1/5,India
Shop_22,Shop_22_P0091,Item_91,23657,516,5 days,30 days,Out of Stock,4.7,None,No,4.7/5,India
Shop_22,Shop_22_P0092,Item_92,48123,480,1 days,30 days,Out of Stock,3.9,10% off,Yes,4.2/5,India
Shop_22,Shop_22_P0093,Item_93,35159,206,3 days,14 days,In Stock,4.3,Free shipping,No,4.1/5,India
Shop_22,Shop_22_P0094,Item_94,35858,25,2 days,30 days,Out of Stock,3.4,10% off,Yes,3.1/5,India
Shop_22,Shop_22_P0095,Item_95,4704,147,5 days,7 days,Out of Stock,3.9,Free shipping,Yes,4.8/5,India
Shop_22,Shop_22_P0096,Item_96,26529,520,4 days,14 days,In Stock,3.9,None,Yes,3.2/5,India
Shop_22,Shop_22_P0097,Item_97,7341,201,2 days,14 days,In Stock,4.2,None,No,3.6/5,India
Shop_22,Shop_22_P0098,Item_98,12941,88,6 days,30 days,Out of Stock,3.0,Free shipping,Yes,4.3/5,India
Shop_22,Shop_22_P0099,Item_99,20836,225,3 days,30 days,Out of Stock,3.3,Free shipping,Yes,3.5/5,India
Shop_22,Shop_22_P0100,Item_100,40981,315,4 days,30 days,In Stock,3.6,None,Yes,3.5/5,India
Shop_23,Shop_23_P0001,Item_1,34363,695,3 days,14 days,In Stock,4.9,Free shipping,No,4.5/5,India
Shop_23,Shop_23_P0002,Item_2,49964,184,7 days,7 days,Out of Stock,3.0,Free shipping,Yes,4.0/5,India
Shop_23,Shop_23_P0003,Item_3,24048,79,1 days,7 days,In Stock,3.6,None,No,4.4/5,India
Shop_23,Shop_23_P0004,Item_4,11976,157,4 days,7 days,In Stock,4.3,Free shipping,No,3.6/5,India
Shop_23,Shop_23_P0005,Item_5,45631,383,6 days,14 days,In Stock,4.1,None,No,4.5/5,India
Shop_23,Shop_23_P0006,Item_6,17834,414,1 days,14 days,Out of Stock,3.5,10% off,Yes,3.7/5,India
Shop_23,Shop_23_P0007,Item_7,8818,381,1 days,30 days,In Stock,4.1,10% off,No,4.0/5,India
Shop_23,Shop_23_P0008,Item_8,29255,270,7 days,14 days,In Stock,3.8,10% off,No,3.2/5,India
Shop_23,Shop_23_P0009,Item_9,12351,114,5 days,7 days,In Stock,4.4,Free shipping,Yes,4.8/5,India
Shop_23,Shop_23_P0010,Item_10,26104,363,1 days,14 days,In Stock,3.6,None,No,3.1/5,India
Shop_23,Shop_23_P0011,Item_11,32883,337,3 days,14 days,In Stock,3.9,Free shipping,Yes,4.0/5,India
Shop_23,Shop_23_P0012,Item_12,12587,139,4 days,30 days,Out of Stock,3.2,10% off,Yes,3.8/5,India
Shop_23,Shop_23_P0013,Item_13,9760,424,3 days,14 days,In Stock,5.0,Free shipping,No,3.0/5,India
Shop_23,Shop_23_P0014,Item_14,48969,186,7 days,7 days,Out of Stock,4.1,None,Yes,3.7/5,India
Shop_23,Shop_23_P0015,Item_15,30528,272,5 days,7 days,Out of Stock,4.5,Free shipping,Yes,4.4/5,India
Shop_23,Shop_23_P0016,Item_16,30717,80,6 days,30 days,In Stock,3.3,None,Yes,3.6/5,India
Shop_23,Shop_23_P0017,Item_17,38474,209,5 days,30 days,In Stock,3.4,Free shipping,No,4.7/5,India
Shop_23,Shop_23_P0018,Item_18,31134,448,7 days,30 days,Out of Stock,4.7,10% off,No,3.3/5,India
Shop_23,Shop_23_P0019,Item_19,25289,468,2 days,14 days,In Stock,3.8,Free shipping,No,3.4/5,India
Shop_23,Shop_23_P0020,Item_20,24838,47,3 days,7 days,Out of Stock,3.7,10% off,Yes,4.0/5,India
Shop_23,Shop_23_P0021,Item_21,2161,361,5 days,30 days,In Stock,4.5,None,Yes,4.0/5,India
Shop_23,Shop_23_P0022,Item_22,7334,554,3 days,7 days,In Stock,3.3,Free shipping,Yes,4.2/5,India
Shop_23,Shop_23_P0023,Item_23,803,513,6 days,7 days,Out of Stock,4.9,Free shipping,Yes,4.1/5,India
Shop_23,Shop_23_P0024,Item_24,8967,675,6 days,14 days,Out of Stock,3.2,None,Yes,4.3/5,India
Shop_23,Shop_23_P0025,Item_25,48378,626,1 days,7 days,Out of Stock,4.1,None,No,3.8/5,India
Shop_23,Shop_23_P0026,Item_26,48484,677,4 days,7 days,In Stock,4.7,Free shipping,No,4.6/5,India
Shop_23,Shop_23_P0027,Item_27,10968,252,5 days,30 days,Out of Stock,3.7,10% off,No,3.1/5,India
Shop_23,Shop_23_P0028,Item_28,19890,395,5 days,7 days,Out of Stock,4.4,10% off,No,4.3/5,India
Shop_23,Shop_23_P0029,Item_29,8114,305,5 days,7 days,In Stock,3.1,Free shipping,No,4.4/5,India
Shop_23,Shop_23_P0030,Item_30,17862,575,2 days,30 days,In Stock,4.1,Free shipping,Yes,4.8/5,India
Shop_23,Shop_23_P0031,Item_31,34712,562,4 days,7 days,In Stock,3.1,10% off,No,4.9/5,India
Shop_23,Shop_23_P0032,Item_32,21142,675,3 days,14 days,Out of Stock,4.0,10% off,Yes,3.9/5,India
Shop_23,Shop_23_P0033,Item_33,7902,561,2 days,14 days,Out of Stock,4.9,Free shipping,Yes,4.3/5,India
Shop_23,Shop_23_P0034,Item_34,12027,289,1 days,7 days,Out of Stock,4.0,Free shipping,Yes,3.9/5,India
Shop_23,Shop_23_P0035,Item_35,43952,467,5 days,7 days,In Stock,5.0,None,Yes,3.3/5,India
Shop_23,Shop_23_P0036,Item_36,22916,386,2 days,30 days,In Stock,4.5,10% off,Yes,3.9/5,India
Shop_23,Shop_23_P0037,Item_37,25461,491,5 days,14 days,In Stock,3.1,None,No,4.6/5,India
Shop_23,Shop_23_P0038,Item_38,36256,94,5 days,14 days,In Stock,4.4,Free shipping,Yes,3.3/5,India
Shop_23,Shop_23_P0039,Item_39,33808,552,3 days,7 days,Out of Stock,3.5,None,Yes,3.6/5,India
Shop_23,Shop_23_P0040,Item_40,15274,231,3 days,14 days,Out of Stock,3.3,Free shipping,Yes,4.9/5,India
Shop_23,Shop_23_P0041,Item_41,42634,586,3 days,30 days,In Stock,5.0,Free shipping,Yes,5.0/5,India
Shop_23,Shop_23_P0042,Item_42,36778,555,2 days,30 days,In Stock,3.2,10% off,No,4.6/5,India
Shop_23,Shop_23_P0043,Item_43,9267,696,3 days,30 days,Out of Stock,3.5,None,No,3.8/5,India
Shop_23,Shop_23_P0044,Item_44,24699,326,3 days,7 days,Out of Stock,3.9,None,No,3.5/5,India
Shop_23,Shop_23_P0045,Item_45,2155,303,2 days,30 days,Out of Stock,4.9,Free shipping,Yes,3.1/5,India
Shop_23,Shop_23_P0046,Item_46,19764,594,1 days,30 days,In Stock,3.7,Free shipping,Yes,3.3/5,India
Shop_23,Shop_23_P0047,Item_47,34116,661,5 days,14 days,Out of Stock,4.2,None,Yes,3.8/5,India
Shop_23,Shop_23_P0048,Item_48,32840,58,6 days,14 days,Out of Stock,4.0,None,No,4.4/5,India
Shop_23,Shop_23_P0049,Item_49,7406,469,7 days,30 days,Out of Stock,4.1,Free shipping,Yes,4.8/5,India
Shop_23,Shop_23_P0050,Item_50,23267,206,4 days,30 days,Out of Stock,3.6,None,No,4.5/5,India
Shop_23,Shop_23_P0051,Item_51,5172,124,6 days,14 days,In Stock,3.2,None,Yes,3.8/5,India
Shop_23,Shop_23_P0052,Item_52,45245,375,1 days,14 days,In Stock,4.8,None,Yes,4.2/5,India
Shop_23,Shop_23_P0053,Item_53,49422,370,2 days,7 days,Out of Stock,3.9,None,No,3.7/5,India
Shop_23,Shop_23_P0054,Item_54,13725,456,2 days,14 days,Out of Stock,4.7,Free shipping,Yes,3.2/5,India
Shop_23,Shop_23_P0055,Item_55,16594,519,1 days,30 days,In Stock,4.4,None,No,3.7/5,India
Shop_23,Shop_23_P0056,Item_56,19614,131,2 days,30 days,In Stock,3.8,Free shipping,Yes,3.5/5,India
Shop_23,Shop_23_P0057,Item_57,12281,421,7 days,14 days,Out of Stock,4.5,Free shipping,Yes,4.1/5,India
Shop_23,Shop_23_P0058,Item_58,39917,374,5 days,30 days,In Stock,3.0,None,No,3.1/5,India
Shop_23,Shop_23_P0059,Item_59,13725,385,6 days,7 days,In Stock,3.2,None,No,3.1/5,India
Shop_23,Shop_23_P0060,Item_60,39052,290,1 days,14 days,In Stock,4.9,Free shipping,Yes,4.4/5,India
Shop_23,Shop_23_P0061,Item_61,1933,241,7 days,14 days,Out of Stock,3.5,None,No,4.9/5,India
Shop_23,Shop_23_P0062,Item_62,3929,67,6 days,14 days,Out of Stock,3.4,None,No,4.7/5,India
Shop_23,Shop_23_P0063,Item_63,4680,626,6 days,7 days,Out of Stock,3.8,Free shipping,No,4.4/5,India
Shop_23,Shop_23_P0064,Item_64,29898,671,2 days,14 days,In Stock,4.2,Free shipping,No,3.1/5,India
Shop_23,Shop_23_P0065,Item_65,17857,476,6 days,14 days,In Stock,3.9,None,No,4.9/5,India
Shop_23,Shop_23_P0066,Item_66,24827,211,3 days,7 days,In Stock,4.2,Free shipping,No,3.6/5,India
Shop_23,Shop_23_P0067,Item_67,620,43,2 days,30 days,In Stock,3.5,None,Yes,4.4/5,India
Shop_23,Shop_23_P0068,Item_68,35267,183,6 days,30 days,In Stock,4.2,10% off,Yes,3.6/5,India
Shop_23,Shop_23_P0069,Item_69,17763,148,4 days,30 days,In Stock,3.7,None,Yes,3.7/5,India
Shop_23,Shop_23_P0070,Item_70,37721,134,4 days,7 days,In Stock,3.6,None,No,3.0/5,India
Shop_23,Shop_23_P0071,Item_71,14827,517,2 days,30 days,Out of Stock,3.1,None,Yes,4.1/5,India
Shop_23,Shop_23_P0072,Item_72,37228,533,6 days,14 days,Out of Stock,4.3,10% off,Yes,3.8/5,India
Shop_23,Shop_23_P0073,Item_73,39437,267,4 days,14 days,In Stock,3.9,10% off,No,5.0/5,India
Shop_23,Shop_23_P0074,Item_74,12438,686,3 days,30 days,Out of Stock,5.0,None,No,4.0/5,India
Shop_23,Shop_23_P0075,Item_75,580,183,7 days,7 days,In Stock,3.4,None,No,3.3/5,India
Shop_23,Shop_23_P0076,Item_76,27731,549,7 days,14 days,In Stock,3.1,None,No,4.7/5,India
Shop_23,Shop_23_P0077,Item_77,36594,586,2 days,14 days,In Stock,4.7,Free shipping,Yes,4.9/5,India
Shop_23,Shop_23_P0078,Item_78,10028,37,3 days,14 days,In Stock,4.9,None,No,3.7/5,India
Shop_23,Shop_23_P0079,Item_79,17017,122,5 days,14 days,Out of Stock,3.7,10% off,Yes,4.3/5,India
Shop_23,Shop_23_P0080,Item_80,16563,273,1 days,7 days,Out of Stock,3.8,10% off,Yes,4.0/5,India
Shop_23,Shop_23_P0081,Item_81,26177,199,1 days,7 days,In Stock,3.8,None,Yes,3.6/5,India
Shop_23,Shop_23_P0082,Item_82,40676,457,2 days,7 days,In Stock,4.1,10% off,No,3.9/5,India
Shop_23,Shop_23_P0083,Item_83,2046,475,2 days,30 days,In Stock,4.1,10% off,Yes,3.8/5,India
Shop_23,Shop_23_P0084,Item_84,41228,525,4 days,14 days,Out of Stock,3.4,Free shipping,Yes,5.0/5,India
Shop_23,Shop_23_P0085,Item_85,37913,399,1 days,7 days,In Stock,3.7,None,Yes,3.5/5,India
Shop_23,Shop_23_P0086,Item_86,40646,617,5 days,30 days,Out of Stock,4.2,None,No,3.6/5,India
Shop_23,Shop_23_P0087,Item_87,6005,62,4 days,14 days,Out of Stock,4.9,10% off,No,4.9/5,India
Shop_23,Shop_23_P0088,Item_88,21945,634,6 days,14 days,In Stock,4.3,10% off,Yes,3.8/5,India
Shop_23,Shop_23_P0089,Item_89,11234,496,2 days,7 days,Out of Stock,4.3,None,No,4.0/5,India
Shop_23,Shop_23_P0090,Item_90,5013,295,5 days,14 days,Out of Stock,3.3,None,Yes,3.3/5,India
Shop_23,Shop_23_P0091,Item_91,2109,625,5 days,7 days,Out of Stock,3.4,10% off,No,3.4/5,India
Shop_23,Shop_23_P0092,Item_92,11734,356,2 days,7 days,In Stock,4.3,None,Yes,3.3/5,India
Shop_23,Shop_23_P0093,Item_93,42840,600,3 days,14 days,Out of Stock,4.6,Free shipping,Yes,3.6/5,India
Shop_23,Shop_23_P0094,Item_94,17594,141,6 days,7 days,In Stock,3.8,None,No,4.1/5,India
Shop_23,Shop_23_P0095,Item_95,9994,570,5 days,30 days,Out of Stock,3.1,None,No,3.4/5,India
Shop_23,Shop_23_P0096,Item_96,4550,169,6 days,14 days,In Stock,4.4,Free shipping,Yes,4.3/5,India
Shop_23,Shop_23_P0097,Item_97,2764,278,1 days,30 days,Out of Stock,4.7,None,No,3.2/5,India
Shop_23,Shop_23_P0098,Item_98,30488,173,3 days,7 days,Out of Stock,4.1,Free shipping,Yes,4.4/5,India
Shop_23,Shop_23_P0099,Item_99,16355,204,3 days,30 days,Out of Stock,4.9,10% off,Yes,3.8/5,India
Shop_23,Shop_23_P0100,Item_100,34070,624,7 days,7 days,In Stock,4.8,10% off,Yes,4.7/5,India
Shop_24,Shop_24_P0001,Item_1,5413,664,3 days,7 days,Out of Stock,3.4,None,No,3.9/5,India
Shop_24,Shop_24_P0002,Item_2,39928,233,7 days,7 days,Out of Stock,3.9,10% off,Yes,4.4/5,India
Shop_24,Shop_24_P0003,Item_3,34367,597,4 days,14 days,In Stock,4.8,Free shipping,Yes,3.1/5,India
Shop_24,Shop_24_P0004,Item_4,20331,307,4 days,7 days,Out of Stock,4.6,None,Yes,3.9/5,India
Shop_24,Shop_24_P0005,Item_5,46034,512,1 days,14 days,Out of Stock,3.6,10% off,No,3.0/5,India
Shop_24,Shop_24_P0006,Item_6,7336,514,7 days,14 days,In Stock,4.0,Free shipping,Yes,3.8/5,India
Shop_24,Shop_24_P0007,Item_7,18936,349,7 days,7 days,Out of Stock,4.3,Free shipping,Yes,4.5/5,India
Shop_24,Shop_24_P0008,Item_8,38931,481,5 days,30 days,In Stock,3.4,10% off,No,3.3/5,India
